3619,Conroe-North Houston Regional Airport,Conroe,United States,CXO,KCXO,"","",245,"","",America/Chicago,airport
3620,Deadhorse Airport,Deadhorse,United States,SCC,PASC,"","",65,"","",America/Anchorage,airport
3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,"","",809,"","",America/Chicago,airport
3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,"","",559,"","",America/New_York,airport
3623,Patrick Air Force Base,Coco Beach,United States,COF,KCOF,"","",8,"","",America/New_York,airport
3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,"","",9,"","",America/New_York,airport
3625,Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,"","",3276,"","",America/Denver,airport
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,"","",435,"","",America/New_York,airport
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,"","",1009,"","",America/New_York,airport
3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,"","",99,"","",America/Anchorage,airport
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,"","",770,"","",America/Chicago,airport
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,"","",589,"","",America/New_York,airport
3631,Coulter Field,Bryan,United States,CFD,KCFD,"","",367,"","",America/Chicago,airport
3632,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,"","",45,"","",America/New_York,airport
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,"","",42,"","",America/New_York,airport
3634,Esler Regional Airport,Alexandria,United States,ESF,KESF,"","",112,"","",America/Chicago,airport
3635,Altus Air Force Base,Altus,United States,LTS,KLTS,"","",1382,"","",America/Chicago,airport
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,"","",2643,"","",America/Phoenix,airport
3637,Minot Air Force Base,Minot,United States,MIB,KMIB,"","",1667,"","",America/Chicago,airport
3638,Beale Air Force Base,Marysville,United States,BAB,KBAB,"","",113,"","",America/Los_Angeles,airport
3639,Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,"","",630,"","",America/Chicago,airport
3640,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,"","",109,"","",America/New_York,airport
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,"","",55,"","",America/New_York,airport
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,"","",52,"","",America/New_York,airport
3643,Rancho Murieta Airport,Rancho Murieta,United States,\N,KRIU,"","",141,"","",America/Los_Angeles,airport
3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,"","",778,"","",America/Los_Angeles,airport
3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,"","",645,"","",America/New_York,airport
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,"","",26,"","",America/New_York,airport
3647,Pembina Municipal Airport,Pembina,United States,PMB,KPMB,"","",795,"","",America/Chicago,airport
3648,Polk Army Air Field,Fort Polk,United States,POE,KPOE,"","",330,"","",America/Chicago,airport
3649,Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,"","",547,"","",America/Anchorage,airport
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,"","",1354,"","",America/Chicago,airport
3651,Angelina County Airport,Lufkin,United States,LFK,KLFK,"","",296,"","",America/Chicago,airport
3652,Midland International Airport,Midland,United States,MAF,KMAF,"","",2871,"","",America/Chicago,airport
3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,"","",695,"","",America/Chicago,airport
3654,Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,"","",777,"","",America/Chicago,airport
3655,Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,"","",131,"","",America/New_York,airport
3656,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,"","",29,"","",America/New_York,airport
3657,Emanuel County Airport,Santa Barbara,United States,\N,KSBO,"","",327,"","",America/New_York,airport
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,"","",144,"","",America/New_York,airport
3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,"","",1982,"","",America/Chicago,airport
3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,"","",262,"","",America/Chicago,airport
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,"","",491,"","",America/New_York,airport
3662,Baudette International Airport,Baudette,United States,BDE,KBDE,"","",1086,"","",America/Chicago,airport
3663,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,"","",24,"","",America/Los_Angeles,airport
3664,Homer Airport,Homer,United States,HOM,PAHO,"","",84,"","",America/Anchorage,airport
3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,"","",1159,"","",America/Chicago,airport
3666,Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,"","",1068,"","",America/New_York,airport
3667,Fairchild Air Force Base,Spokane,United States,SKA,KSKA,"","",2461,"","",America/Los_Angeles,airport
3668,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,"","",1150,"","",America/New_York,airport
3669,Tyndall Air Force Base,Panama City,United States,PAM,KPAM,"","",17,"","",America/Chicago,airport
3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,"","",607,"","",America/Chicago,airport
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,"","",33,"","",America/New_York,airport
3672,McChord Air Force Base,Tacoma,United States,TCM,KTCM,"","",322,"","",America/Los_Angeles,airport
3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,"","",542,"","",America/Chicago,airport
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,"","",744,"","",America/New_York,airport
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,"","",1221,"","",America/New_York,airport
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,"","",981,"","",America/New_York,airport
3677,Hood Army Air Field,Fort Hood,United States,HLR,KHLR,"","",924,"","",America/Chicago,airport
3678,St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,"","",618,"","",America/Chicago,airport
3679,Millville Municipal Airport,Millville,United States,MIV,KMIV,"","",85,"","",America/New_York,airport
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,"","",1019,"","",America/Chicago,airport
3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,"","",483,"","",America/New_York,airport
3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,"","",1026,"","",America/New_York,airport
3683,Castle Airport,Merced,United States,MER,KMER,"","",191,"","",America/Los_Angeles,airport
3684,Mc Clellan Airfield,Sacramento,United States,MCC,KMCC,"","",77,"","",America/Los_Angeles,airport
3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,"","",794,"","",America/New_York,airport
3686,Winkler County Airport,Wink,United States,INK,KINK,"","",2822,"","",America/Chicago,airport
3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,"","",336,"","",America/Los_Angeles,airport
3688,Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,"","",24,"","",America/New_York,airport
3689,Imperial County Airport,Imperial,United States,IPL,KIPL,"","",-54,"","",America/Los_Angeles,airport
3690,Nashville International Airport,Nashville,United States,BNA,KBNA,"","",599,"","",America/Chicago,airport
3691,Laredo International Airport,Laredo,United States,LRD,KLRD,"","",508,"","",America/Chicago,airport
3692,Elmendorf Air Force Base,Anchorage,United States,EDF,PAED,"","",212,"","",America/Anchorage,airport
3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,"","",14,"","",America/Anchorage,airport
3694,Altoona Blair County Airport,Altoona,United States,AOO,KAOO,"","",1503,"","",America/New_York,airport
3695,Dyess Air Force Base,Abilene,United States,DYS,KDYS,"","",1789,"","",America/Chicago,airport
3696,South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,"","",277,"","",America/Chicago,airport
3697,La Guardia Airport,New York,United States,LGA,KLGA,"","",21,"","",America/New_York,airport
3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,"","",81,"","",America/New_York,airport
3699,Dupage Airport,West Chicago,United States,DPA,KDPA,"","",759,"","",America/Chicago,airport
3700,Waco Regional Airport,Waco,United States,ACT,KACT,"","",516,"","",America/Chicago,airport
3701,Augusta State Airport,Augusta,United States,AUG,KAUG,"","",352,"","",America/New_York,airport
3702,Hillsboro Municipal Airport,Hillsboro,United States,\N,KINJ,"","",686,"","",America/Chicago,airport
3703,Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,"","",21,"","",America/New_York,airport
3704,McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,"","",434,"","",America/Chicago,airport
3705,Molokai Airport,Molokai,United States,MKK,PHMK,"","",454,"","",Pacific/Honolulu,airport
3706,Godman Army Air Field,Fort Knox,United States,FTK,KFTK,"","",756,"","",America/New_York,airport
3707,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,"","",26,"","",America/New_York,airport
3708,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,"","",1919,"","",America/Chicago,airport
3709,Calexico International Airport,Calexico,United States,CXL,KCXL,"","",4,"","",America/Los_Angeles,airport
3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,"","",240,"","",America/Los_Angeles,airport
3711,Burlington International Airport,Burlington,United States,BTV,KBTV,"","",335,"","",America/New_York,airport
3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,"","",30,"","",America/New_York,airport
3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,"","",6685,"","",America/Denver,airport
3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,"","",312,"","",America/New_York,airport
3715,Easterwood Field,College Station,United States,CLL,KCLL,"","",320,"","",America/Chicago,airport
3716,Felts Field,Spokane,United States,SFF,KSFF,"","",1953,"","",America/Los_Angeles,airport
3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,"","",723,"","",America/Chicago,airport
3718,Abilene Regional Airport,Abilene,United States,ABI,KABI,"","",1791,"","",America/Chicago,airport
3719,Columbia Regional Airport,Columbia,United States,COU,KCOU,"","",889,"","",America/Chicago,airport
3720,Portland International Airport,Portland,United States,PDX,KPDX,"","",31,"","",America/Los_Angeles,airport
3721,Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,"","",13,"","",America/New_York,airport
3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,"","",19,"","",America/New_York,airport
3723,Fort Worth Meacham International Airport,Fort Worth,United States,FTW,KFTW,"","",710,"","",America/Chicago,airport
3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,"","",297,"","",America/New_York,airport
3725,Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,"","",131,"","",America/New_York,airport
3726,Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,"","",21,"","",America/Los_Angeles,airport
3727,Lackland Air Force Base,San Antonio,United States,SKF,KSKF,"","",691,"","",America/Chicago,airport
3728,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,"","",13,"","",Pacific/Honolulu,airport
3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,"","",958,"","",America/Chicago,airport
3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,"","",18,"","",America/New_York,airport
3731,San Diego International Airport,San Diego,United States,SAN,KSAN,"","",17,"","",America/Los_Angeles,airport
3732,Monroe Regional Airport,Monroe,United States,MLU,KMLU,"","",79,"","",America/Chicago,airport
3733,Shaw Air Force Base,Sumter,United States,SSC,KSSC,"","",241,"","",America/New_York,airport
3734,Ontario International Airport,Ontario,United States,ONT,KONT,"","",944,"","",America/Los_Angeles,airport
3735,Majors Airport,Greenvile,United States,GVT,KGVT,"","",535,"","",America/Chicago,airport
3736,Roswell International Air Center Airport,Roswell,United States,ROW,KROW,"","",3671,"","",America/Denver,airport
3737,Coleman A. Young Municipal Airport,Detroit,United States,DET,KDET,"","",626,"","",America/New_York,airport
3738,Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,"","",22,"","",America/Chicago,airport
3739,Dothan Regional Airport,Dothan,United States,DHN,KDHN,"","",401,"","",America/Chicago,airport
3740,Cape May County Airport,Wildwood,United States,WWD,KWWD,"","",23,"","",America/New_York,airport
3741,Fallon Naval Air Station,Fallon,United States,NFL,KNFL,"","",3934,"","",America/Los_Angeles,airport
3742,Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC,"","",580,"","",America/New_York,airport
3743,Four Corners Regional Airport,Farmington,United States,FMN,KFMN,"","",5506,"","",America/Denver,airport
3744,Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,"","",44,"","",America/Chicago,airport
3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,"","",421,"","",America/New_York,airport
3746,Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,"","",6,"","",America/New_York,airport
3747,Chicago Midway International Airport,Chicago,United States,MDW,KMDW,"","",620,"","",America/Chicago,airport
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,"","",62,"","",America/Los_Angeles,airport
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,"","",3661,"","",America/Denver,airport
3750,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,"","",120,"","",America/New_York,airport
3751,Denver International Airport,Denver,United States,DEN,KDEN,"","",5431,"","",America/Denver,airport
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,"","",36,"","",America/New_York,airport
3753,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,"","",1098,"","",America/Chicago,airport
3754,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,"","",354,"","",America/New_York,airport
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,"","",4853,"","",America/Denver,airport
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,"","",2543,"","",America/Los_Angeles,airport
3757,Randolph Air Force Base,San Antonio,United States,RND,KRND,"","",761,"","",America/Chicago,airport
3758,El Centro NAF Airport (Vraciu Field),El Centro,United States,NJK,KNJK,"","",-42,"","",America/Los_Angeles,airport
3759,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,"","",815,"","",America/New_York,airport
3760,Drake Field,Fayetteville,United States,FYV,KFYV,"","",1251,"","",America/Chicago,airport
3761,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,"","",1189,"","",America/Chicago,airport
3762,Princeton Municipal Airport,Princeton,United States,\N,KPNM,"","",980,"","",America/Chicago,airport
3763,Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,"","",823,"","",America/New_York,airport
3764,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,"","",153,"","",America/Anchorage,airport
3765,Chandler Municipal Airport,Chandler,United States,\N,KCHD,"","",1243,"","",America/Phoenix,airport
3766,Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,"","",974,"","",America/Chicago,airport
3767,Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,"","",1371,"","",America/Chicago,airport
3768,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG,"","",2,"","",America/Chicago,airport
3769,Beaufort County Airport,Beaufort,United States,BFT,KARW,"","",10,"","",America/New_York,airport
3770,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,"","",390,"","",America/Chicago,airport
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,"","",234,"","",America/New_York,airport
3772,Phillips Army Air Field,Aberdeen,United States,APG,KAPG,"","",57,"","",America/New_York,airport
3773,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,"","",4065,"","",America/Denver,airport
3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,"","",152,"","",America/Anchorage,airport
